Age,Age Group,City,customer_code,Year,Quarter,Month,Day,Sum of Estimated Settlement Amount,Sum of Final Premium Amount,Sum of Settlement %
62,51-65,Delhi NCR,SUNDXN1,1962,Qtr 1,March,3,₹ 50132,30100,0.666
62,51-65,Delhi NCR,SUNF4Z,1962,Qtr 3,August,3,₹ 98191,58956,0.666
62,51-65,Delhi NCR,SUNFFOG,1962,Qtr 1,March,28,₹ 17706,10631,0.666
62,51-65,Delhi NCR,SUNFH,1962,Qtr 3,September,1,₹ 38939,23380,0.666
62,51-65,Delhi NCR,SUNHQNZ,1962,Qtr 2,June,8,₹ 29151,17503,0.666
62,51-65,Delhi NCR,SUNJ4,1962,Qtr 4,December,27,₹ 104257,62598,0.666
62,51-65,Delhi NCR,SUNJAM,1962,Qtr 2,May,16,₹ 277805,166800,0.666
62,51-65,Delhi NCR,SUNJI7S,1962,Qtr 4,November,7,₹ 103309,62029,0.666
62,51-65,Delhi NCR,SUNJRE,1962,Qtr 4,October,24,₹ 51206,30745,0.666
62,51-65,Delhi NCR,SUNJZI,1962,Qtr 2,April,17,₹ 100613,60410,0.666
62,51-65,Delhi NCR,SUNLN2H,1962,Qtr 2,May,18,₹ 78165,46932,0.666
62,51-65,Delhi NCR,SUNMA7,1962,Qtr 2,June,6,₹ 74316,44621,0.666
62,51-65,Delhi NCR,SUNMO9I,1962,Qtr 2,April,28,₹ 17498,10506,0.666
62,51-65,Delhi NCR,SUNNJX,1962,Qtr 4,October,26,₹ 287798,172800,0.666
62,51-65,Delhi NCR,SUNO95U,1962,Qtr 2,April,27,₹ 28132,16891,0.666
62,51-65,Delhi NCR,SUNOD8F,1962,Qtr 2,June,29,₹ 41178,24724,0.666
62,51-65,Delhi NCR,SUNOEN,1962,Qtr 3,August,6,₹ 51511,30928,0.666
62,51-65,Delhi NCR,SUNPAR,1962,Qtr 1,February,28,₹ 73957,44405,0.666
62,51-65,Delhi NCR,SUNPJ57,1962,Qtr 4,October,23,₹ 185039,111101,0.666
62,51-65,Delhi NCR,SUNQ2YC,1962,Qtr 4,October,12,₹ 28180,16920,0.666
62,51-65,Delhi NCR,SUNQA0X,1962,Qtr 2,May,20,₹ 12008,7210,0.666
62,51-65,Delhi NCR,SUNQJJ4,1962,Qtr 3,July,20,₹ 50769,30483,0.666
62,51-65,Delhi NCR,SUNR1Y,1962,Qtr 2,June,29,₹ 17838,10710,0.666
62,51-65,Delhi NCR,SUNR8LB,1962,Qtr 1,January,12,₹ 101929,61200,0.666
62,51-65,Delhi NCR,SUNRMGU,1962,Qtr 4,December,17,₹ 29799,17892,0.666
62,51-65,Delhi NCR,SUNV0RK,1962,Qtr 4,November,29,₹ 17969,10789,0.666
62,51-65,Delhi NCR,SUNV5G,1962,Qtr 2,June,26,₹ 76027,45648,0.666
62,51-65,Delhi NCR,SUNXE5,1962,Qtr 3,August,3,₹ 50403,30263,0.666
62,51-65,Delhi NCR,SUNXNO,1962,Qtr 3,September,7,₹ 75947,45600,0.666
62,51-65,Delhi NCR,SUNXOY,1962,Qtr 3,September,24,₹ 189970,114062,0.666
62,51-65,Delhi NCR,SUNY3D,1962,Qtr 4,October,26,₹ 18527,11124,0.666
62,51-65,Delhi NCR,SUNYATW,1962,Qtr 3,September,11,₹ 178044,106901,0.666
62,51-65,Delhi NCR,SUNZ89,1962,Qtr 1,January,22,₹ 51134,30702,0.666
62,51-65,Delhi NCR,SUNZ8UW,1962,Qtr 2,April,2,₹ 298491,179220,0.666
62,51-65,Delhi NCR,SUNZLW,1962,Qtr 4,December,5,₹ 11892,7140,0.666
62,51-65,Delhi NCR,SUNZZV,1962,Qtr 4,November,13,₹ 295593,177480,0.666
62,51-65,Hyderabad,SUN0FXO,1962,Qtr 1,February,28,₹ 42347,25426,0.666
62,51-65,Hyderabad,SUN0VAX,1962,Qtr 3,September,17,₹ 183242,110022,0.666
62,51-65,Hyderabad,SUN1OEB,1962,Qtr 1,January,1,₹ 51267,30782,0.666
62,51-65,Hyderabad,SUN2BT,1962,Qtr 2,May,28,₹ 28540,17136,0.666
62,51-65,Hyderabad,SUN2EB,1962,Qtr 2,May,22,₹ 50898,30560,0.666
62,51-65,Hyderabad,SUN4BW1,1962,Qtr 1,February,1,₹ 40680,24425,0.666
62,51-65,Hyderabad,SUN6ML,1962,Qtr 3,September,19,₹ 99883,59972,0.666
62,51-65,Hyderabad,SUN6SJP,1962,Qtr 1,January,7,₹ 103246,61991,0.666
62,51-65,Hyderabad,SUN8A5,1962,Qtr 1,February,23,₹ 11742,7050,0.666
62,51-65,Hyderabad,SUN9VH,1962,Qtr 3,August,31,₹ 98912,59389,0.666
62,51-65,Hyderabad,SUNA99K,1962,Qtr 1,February,1,₹ 53015,31831,0.666
62,51-65,Hyderabad,SUNDXNH,1962,Qtr 4,November,30,₹ 40052,24048,0.666
62,51-65,Hyderabad,SUNF7A,1962,Qtr 2,April,6,₹ 98191,58956,0.666
62,51-65,Hyderabad,SUNGZY,1962,Qtr 3,September,28,₹ 39774,23881,0.666
62,51-65,Hyderabad,SUNHX5H,1962,Qtr 3,September,29,₹ 106282,63814,0.666
62,51-65,Hyderabad,SUNJC,1962,Qtr 2,June,19,₹ 101079,60690,0.666
62,51-65,Hyderabad,SUNL06,1962,Qtr 4,November,28,₹ 101079,60690,0.666
62,51-65,Hyderabad,SUNL55,1962,Qtr 1,February,7,₹ 289477,173808,0.666
62,51-65,Hyderabad,SUNM9B,1962,Qtr 3,July,20,₹ 79827,47930,0.666
62,51-65,Hyderabad,SUNMJ3,1962,Qtr 2,June,10,₹ 41471,24900,0.666
62,51-65,Hyderabad,SUNMS9,1962,Qtr 4,December,31,₹ 102800,61723,0.666
62,51-65,Hyderabad,SUNOFJR,1962,Qtr 1,February,25,₹ 75044,45058,0.666
62,51-65,Hyderabad,SUNPC7,1962,Qtr 3,September,7,₹ 289797,174000,0.666
62,51-65,Hyderabad,SUNPD5,1962,Qtr 1,January,4,₹ 76501,45933,0.666
62,51-65,Hyderabad,SUNPRCF,1962,Qtr 3,August,11,₹ 17706,10631,0.666
62,51-65,Hyderabad,SUNQZCZ,1962,Qtr 2,April,20,₹ 180643,108462,0.666
62,51-65,Hyderabad,SUNSGA,1962,Qtr 2,April,24,₹ 102565,61582,0.666
62,51-65,Hyderabad,SUNVKVL,1962,Qtr 2,May,11,₹ 17969,10789,0.666
62,51-65,Hyderabad,SUNVVDE,1962,Qtr 2,May,13,₹ 52638,31605,0.666
62,51-65,Hyderabad,SUNWWNQ,1962,Qtr 1,March,10,₹ 79827,47930,0.666
62,51-65,Hyderabad,SUNZ3PX,1962,Qtr 1,January,23,₹ 40107,24081,0.666
62,51-65,Indore,SUN2LBE,1962,Qtr 4,December,1,₹ 17626,10583,0.666
62,51-65,Indore,SUN70F,1962,Qtr 4,October,19,₹ 40886,24549,0.666
62,51-65,Indore,SUN8I8V,1962,Qtr 3,July,29,₹ 102565,61582,0.666
62,51-65,Indore,SUNCN0B,1962,Qtr 3,July,17,₹ 76470,45914,0.666
62,51-65,Indore,SUNE5A,1962,Qtr 4,November,2,₹ 176745,106121,0.666
62,51-65,Indore,SUNEWTY,1962,Qtr 4,October,16,₹ 77764,46691,0.666
62,51-65,Indore,SUNGDL,1962,Qtr 4,October,24,₹ 101079,60690,0.666
62,51-65,Indore,SUNJ0LF,1962,Qtr 4,October,11,₹ 37827,22712,0.666
62,51-65,Indore,SUNJKO0,1962,Qtr 2,May,31,₹ 53766,32282,0.666
62,51-65,Indore,SUNN31,1962,Qtr 2,April,3,₹ 100613,60410,0.666
62,51-65,Indore,SUNPGR9,1962,Qtr 2,April,21,₹ 41471,24900,0.666
62,51-65,Indore,SUNPSB,1962,Qtr 4,December,26,₹ 27929,16769,0.666
62,51-65,Mumbai,SUN1E3O,1962,Qtr 3,July,14,₹ 18219,10939,0.666
62,51-65,Mumbai,SUN1N9O,1962,Qtr 2,June,28,₹ 54518,32734,0.666
62,51-65,Mumbai,SUN3U0N,1962,Qtr 1,February,6,₹ 17709,10633,0.666
62,51-65,Mumbai,SUN40PY,1962,Qtr 4,October,13,₹ 76501,45933,0.666
62,51-65,Mumbai,SUN4Q6W,1962,Qtr 4,November,21,₹ 28750,17262,0.666
62,51-65,Mumbai,SUN541,1962,Qtr 1,January,16,₹ 40853,24529,0.666
62,51-65,Mumbai,SUN7GN,1962,Qtr 1,March,8,₹ 18231,10946,0.666
62,51-65,Mumbai,SUN87G9,1962,Qtr 1,January,1,₹ 53766,32282,0.666
62,51-65,Mumbai,SUNAM,1962,Qtr 3,July,17,₹ 40570,24359,0.666
62,51-65,Mumbai,SUNAUG8,1962,Qtr 1,February,7,₹ 102070,61285,0.666
62,51-65,Mumbai,SUNC37I,1962,Qtr 1,March,24,₹ 281803,169200,0.666
62,51-65,Mumbai,SUNDSU2,1962,Qtr 4,November,20,₹ 54142,32508,0.666
62,51-65,Mumbai,SUNDX7L,1962,Qtr 4,October,12,₹ 185841,111583,0.666
62,51-65,Mumbai,SUNFP,1962,Qtr 3,September,24,₹ 52961,31799,0.666
62,51-65,Mumbai,SUNFPQG,1962,Qtr 2,June,22,₹ 184542,110803,0.666
62,51-65,Mumbai,SUNGA1,1962,Qtr 2,June,17,₹ 104052,62475,0.666
62,51-65,Mumbai,SUNHSBB,1962,Qtr 3,July,31,₹ 107025,64260,0.666
62,51-65,Mumbai,SUNJ9AY,1962,Qtr 2,April,9,₹ 12241,7350,0.666
62,51-65,Mumbai,SUNJIE,1962,Qtr 2,April,27,₹ 40393,24253,0.666
62,51-65,Mumbai,SUNJQCP,1962,Qtr 1,March,25,₹ 100513,60350,0.666
62,51-65,Mumbai,SUNN5Z,1962,Qtr 2,May,18,₹ 28743,17258,0.666
62,51-65,Mumbai,SUNNRK,1962,Qtr 3,August,29,₹ 191308,114865,0.666
62,51-65,Mumbai,SUNP92,1962,Qtr 3,August,24,₹ 183471,110160,0.666
62,51-65,Mumbai,SUNPGDS,1962,Qtr 2,April,13,₹ 98191,58956,0.666
62,51-65,Mumbai,SUNPH9,1962,Qtr 2,June,22,₹ 51865,31141,0.666
62,51-65,Mumbai,SUNQ2RG,1962,Qtr 4,November,20,₹ 95558,57375,0.666
62,51-65,Mumbai,SUNQIYW,1962,Qtr 1,January,11,₹ 49792,29896,0.666
62,51-65,Mumbai,SUNQNFV,1962,Qtr 3,August,4,₹ 101800,61123,0.666
62,51-65,Mumbai,SUNRGN,1962,Qtr 2,June,18,₹ 53389,32056,0.666
62,51-65,Mumbai,SUNRYHX,1962,Qtr 3,July,20,₹ 40570,24359,0.666
62,51-65,Mumbai,SUNSQGJ,1962,Qtr 4,November,11,₹ 295593,177480,0.666
62,51-65,Mumbai,SUNT4I,1962,Qtr 1,March,29,₹ 40393,24253,0.666
62,51-65,Mumbai,SUNT7MF,1962,Qtr 1,January,6,₹ 100336,60244,0.666
62,51-65,Mumbai,SUNUNX,1962,Qtr 4,December,26,₹ 52638,31605,0.666
62,51-65,Mumbai,SUNVK81,1962,Qtr 1,January,14,₹ 29589,17766,0.666
62,51-65,Mumbai,SUNWEN,1962,Qtr 1,February,19,₹ 102565,61582,0.666
62,51-65,Mumbai,SUNWS5,1962,Qtr 4,November,12,₹ 39719,23848,0.666
63,51-65,Chennai,SUN6Q8,1961,Qtr 3,August,4,₹ 27774,16646,0.669
63,51-65,Chennai,SUNDTL,1961,Qtr 2,May,22,₹ 103495,62029,0.669
63,51-65,Chennai,SUNEI3W,1961,Qtr 2,June,7,₹ 27230,16320,0.669
63,51-65,Chennai,SUNGT0,1961,Qtr 4,December,4,₹ 103495,62029,0.669
63,51-65,Chennai,SUNHNND,1961,Qtr 1,January,6,₹ 76164,45648,0.669
63,51-65,Chennai,SUNLE,1961,Qtr 1,February,6,₹ 52356,31379,0.669
63,51-65,Chennai,SUNNMT,1961,Qtr 3,September,19,₹ 78862,47265,0.669
63,51-65,Chennai,SUNSV5D,1961,Qtr 2,June,18,₹ 101984,61123,0.669
63,51-65,Chennai,SUNU7X,1961,Qtr 2,June,25,₹ 37895,22712,0.669
63,51-65,Chennai,SUNWNN,1961,Qtr 4,October,31,₹ 76639,45933,0.669
63,51-65,Chennai,SUNY2X,1961,Qtr 3,September,28,₹ 75530,45268,0.669
63,51-65,Delhi NCR,SUN160O,1961,Qtr 2,June,25,₹ 52324,31360,0.669
63,51-65,Delhi NCR,SUN1SX,1961,Qtr 4,November,2,₹ 50581,30315,0.669
63,51-65,Delhi NCR,SUN3SF7,1961,Qtr 4,October,5,₹ 53110,31831,0.669
63,51-65,Delhi NCR,SUN4549,1961,Qtr 2,June,26,₹ 296966,177984,0.669
63,51-65,Delhi NCR,SUN4DJ,1961,Qtr 4,December,3,₹ 29222,17514,0.669
63,51-65,Delhi NCR,SUN556,1961,Qtr 4,October,4,₹ 12030,7210,0.669
63,51-65,Delhi NCR,SUN55Q,1961,Qtr 4,November,5,₹ 104984,62921,0.669
63,51-65,Delhi NCR,SUN5XD,1961,Qtr 3,July,19,₹ 29903,17922,0.669
63,51-65,Delhi NCR,SUN6P63,1961,Qtr 1,March,19,₹ 17870,10710,0.669
63,51-65,Delhi NCR,SUN7B8,1961,Qtr 1,January,9,₹ 102750,61582,0.669
63,51-65,Delhi NCR,SUN7S5O,1961,Qtr 3,September,30,₹ 106474,63814,0.669
63,51-65,Delhi NCR,SUN7SN,1961,Qtr 3,August,13,₹ 50222,30100,0.669
63,51-65,Delhi NCR,SUN7VGT,1961,Qtr 1,February,5,₹ 102112,61200,0.669
63,51-65,Delhi NCR,SUN90H,1961,Qtr 3,August,18,₹ 278306,166800,0.669
63,51-65,Delhi NCR,SUN9SK3,1961,Qtr 4,October,7,₹ 76084,45600,0.669
63,51-65,Delhi NCR,SUNB78,1961,Qtr 1,March,5,₹ 29853,17892,0.669
63,51-65,Delhi NCR,SUNBA5E,1961,Qtr 2,April,22,₹ 77358,46364,0.669
63,51-65,Delhi NCR,SUNBBYM,1961,Qtr 2,May,5,₹ 292041,175032,0.669
63,51-65,Delhi NCR,SUNBJH,1961,Qtr 2,June,19,₹ 292041,175032,0.669
63,51-65,Delhi NCR,SUNBWJ,1961,Qtr 2,June,3,₹ 30483,18270,0.669
63,51-65,Delhi NCR,SUNC2R,1961,Qtr 3,August,14,₹ 76814,46038,0.669
63,51-65,Delhi NCR,SUNC3P1,1961,Qtr 2,April,9,₹ 99815,59823,0.669
63,51-65,Delhi NCR,SUNCY93,1961,Qtr 4,October,18,₹ 104445,62598,0.669
63,51-65,Delhi NCR,SUNE99W,1961,Qtr 3,August,28,₹ 78306,46932,0.669
63,51-65,Delhi NCR,SUNF4NE,1961,Qtr 4,October,15,₹ 39567,23714,0.669
63,51-65,Delhi NCR,SUNG5O,1961,Qtr 4,October,10,₹ 41838,25075,0.669
63,51-65,Delhi NCR,SUNG9E7,1961,Qtr 1,March,4,₹ 101261,60690,0.669
63,51-65,Delhi NCR,SUNGORS,1961,Qtr 3,July,9,₹ 185078,110925,0.669
63,51-65,Delhi NCR,SUNGTNP,1961,Qtr 2,June,9,₹ 51980,31154,0.669
63,51-65,Delhi NCR,SUNGVRH,1961,Qtr 2,June,29,₹ 40643,24359,0.669
63,51-65,Delhi NCR,SUNHKA,1961,Qtr 1,March,25,₹ 97858,58650,0.669
63,51-65,Delhi NCR,SUNI9I,1961,Qtr 2,May,28,₹ 28872,17304,0.669
63,51-65,Delhi NCR,SUNIUN6,1961,Qtr 1,March,23,₹ 17359,10404,0.669
63,51-65,Delhi NCR,SUNIUTN,1961,Qtr 3,September,8,₹ 100794,60410,0.669
63,51-65,Delhi NCR,SUNJ9XK,1961,Qtr 3,July,19,₹ 103495,62029,0.669
63,51-65,Delhi NCR,SUNJIRS,1961,Qtr 2,June,20,₹ 101261,60690,0.669
63,51-65,Delhi NCR,SUNKP40,1961,Qtr 4,November,18,₹ 52733,31605,0.669
63,51-65,Delhi NCR,SUNL9QM,1961,Qtr 4,December,16,₹ 29491,17675,0.669
63,51-65,Delhi NCR,SUNLD,1961,Qtr 4,October,5,₹ 302733,181440,0.669
63,51-65,Delhi NCR,SUNLQA,1961,Qtr 2,June,13,₹ 184950,110848,0.669
63,51-65,Delhi NCR,SUNLQH,1961,Qtr 3,July,1,₹ 285914,171360,0.669
63,51-65,Delhi NCR,SUNM0P,1961,Qtr 4,December,17,₹ 76639,45933,0.669
63,51-65,Delhi NCR,SUNMIJE,1961,Qtr 1,March,14,₹ 78306,46932,0.669
63,51-65,Delhi NCR,SUNMIXP,1961,Qtr 4,December,1,₹ 272299,163200,0.669
63,51-65,Delhi NCR,SUNMM4,1961,Qtr 3,July,18,₹ 288717,173040,0.669
63,51-65,Delhi NCR,SUNMSXX,1961,Qtr 1,February,3,₹ 40927,24529,0.669
63,51-65,Delhi NCR,SUNNQV,1961,Qtr 4,December,25,₹ 106474,63814,0.669
63,51-65,Delhi NCR,SUNODNQ,1961,Qtr 2,June,23,₹ 29432,17640,0.669
63,51-65,Delhi NCR,SUNORH,1961,Qtr 1,March,31,₹ 296426,177660,0.669
63,51-65,Delhi NCR,SUNP0UX,1961,Qtr 1,March,5,₹ 296966,177984,0.669
63,51-65,Delhi NCR,SUNPIO6,1961,Qtr 3,August,3,₹ 12083,7242,0.669
63,51-65,Delhi NCR,SUNQ0,1961,Qtr 2,May,14,₹ 28802,17262,0.669
63,51-65,Delhi NCR,SUNQ8BN,1961,Qtr 2,May,15,₹ 18395,11025,0.669
63,51-65,Delhi NCR,SUNQFR,1961,Qtr 1,January,31,₹ 101261,60690,0.669
63,51-65,Delhi NCR,SUNT4T,1961,Qtr 3,July,15,₹ 78862,47265,0.669
63,51-65,Delhi NCR,SUNTAI,1961,Qtr 3,July,11,₹ 51959,31141,0.669
63,51-65,Delhi NCR,SUNU07,1961,Qtr 2,April,28,₹ 11828,7089,0.669
63,51-65,Delhi NCR,SUNU0G,1961,Qtr 3,July,31,₹ 50494,30263,0.669
63,51-65,Delhi NCR,SUNUYDN,1961,Qtr 4,November,9,₹ 181249,108630,0.669
63,51-65,Delhi NCR,SUNVH0A,1961,Qtr 2,June,27,₹ 18020,10800,0.669
63,51-65,Delhi NCR,SUNXH9I,1961,Qtr 3,August,23,₹ 51980,31154,0.669
63,51-65,Delhi NCR,SUNXKP5,1961,Qtr 2,May,13,₹ 80527,48263,0.669
63,51-65,Delhi NCR,SUNXQV,1961,Qtr 4,November,4,₹ 39892,23909,0.669
63,51-65,Delhi NCR,SUNYAM,1961,Qtr 2,June,22,₹ 30063,18018,0.669
63,51-65,Delhi NCR,SUNYBBO,1961,Qtr 3,August,23,₹ 179666,107681,0.669
63,51-65,Delhi NCR,SUNYH4X,1961,Qtr 4,December,30,₹ 41210,24699,0.669
63,51-65,Delhi NCR,SUNYJY,1961,Qtr 1,January,25,₹ 27570,16524,0.669
63,51-65,Delhi NCR,SUNYY2J,1961,Qtr 3,July,12,₹ 285914,171360,0.669
63,51-65,Delhi NCR,SUNZ02,1961,Qtr 1,February,3,₹ 12117,7262,0.669
63,51-65,Delhi NCR,SUNZWEO,1961,Qtr 4,October,9,₹ 11913,7140,0.669
63,51-65,Hyderabad,SUN2TEW,1961,Qtr 4,October,10,₹ 289999,173808,0.669
63,51-65,Hyderabad,SUN4XD,1961,Qtr 2,May,30,₹ 39221,23507,0.669
63,51-65,Hyderabad,SUN5Q4I,1961,Qtr 3,July,11,₹ 278406,166860,0.669
63,51-65,Hyderabad,SUN7HZ,1961,Qtr 3,September,8,₹ 18395,11025,0.669
63,51-65,Hyderabad,SUN868W,1961,Qtr 3,August,9,₹ 28183,16891,0.669
63,51-65,Hyderabad,SUN89HA,1961,Qtr 2,April,1,₹ 102254,61285,0.669
63,51-65,Hyderabad,SUNBA2,1961,Qtr 2,May,31,₹ 184950,110848,0.669
63,51-65,Hyderabad,SUNBI,1961,Qtr 2,April,14,₹ 40074,24018,0.669
63,51-65,Hyderabad,SUNCRMD,1961,Qtr 1,January,19,₹ 178364,106901,0.669
63,51-65,Hyderabad,SUNCTX8,1961,Qtr 4,November,29,₹ 30063,18018,0.669
63,51-65,Hyderabad,SUNFP2,1961,Qtr 4,November,4,₹ 104984,62921,0.669
63,51-65,Hyderabad,SUNJI,1961,Qtr 3,August,30,₹ 41838,25075,0.669
63,51-65,Hyderabad,SUNKF6,1961,Qtr 1,February,13,₹ 78306,46932,0.669
63,51-65,Hyderabad,SUNP64,1961,Qtr 3,August,20,₹ 39318,23565,0.669
63,51-65,Hyderabad,SUNPXO,1961,Qtr 3,August,22,₹ 28031,16800,0.669
63,51-65,Hyderabad,SUNQR7,1961,Qtr 2,April,22,₹ 288016,172620,0.669
63,51-65,Hyderabad,SUNQZ3F,1961,Qtr 2,June,24,₹ 77750,46599,0.669
63,51-65,Hyderabad,SUNRHO,1961,Qtr 2,June,13,₹ 101403,60775,0.669
63,51-65,Hyderabad,SUNU0J,1961,Qtr 1,January,3,₹ 302733,181440,0.669
63,51-65,Hyderabad,SUNUPX,1961,Qtr 2,April,25,₹ 18432,11047,0.669
63,51-65,Hyderabad,SUNXXB9,1961,Qtr 2,June,18,₹ 28795,17258,0.669
63,51-65,Hyderabad,SUNZLH,1961,Qtr 4,October,31,₹ 294904,176748,0.669
63,51-65,Indore,SUN2EP,1961,Qtr 4,October,13,₹ 28802,17262,0.669
63,51-65,Indore,SUNAZOB,1961,Qtr 1,January,28,₹ 28047,16810,0.669
63,51-65,Indore,SUNDZ,1961,Qtr 2,April,8,₹ 174867,104805,0.669
63,51-65,Indore,SUNEMV,1961,Qtr 2,June,7,₹ 52733,31605,0.669
63,51-65,Indore,SUNFN9,1961,Qtr 1,January,4,₹ 28795,17258,0.669
63,51-65,Indore,SUNP0F,1961,Qtr 1,March,26,₹ 11998,7191,0.669
63,51-65,Indore,SUNQ8MX,1961,Qtr 4,October,10,₹ 288317,172800,0.669
63,51-65,Indore,SUNVI8,1961,Qtr 3,September,14,₹ 54240,32508,0.669
63,51-65,Indore,SUNWWTJ,1961,Qtr 3,September,28,₹ 11913,7140,0.669
63,51-65,Indore,SUNXGU,1961,Qtr 4,December,4,₹ 172314,103275,0.669
63,51-65,Mumbai,SUN0RQ,1961,Qtr 3,August,10,₹ 39221,23507,0.669
63,51-65,Mumbai,SUN158L,1961,Qtr 4,November,21,₹ 294904,176748,0.669
63,51-65,Mumbai,SUN29A,1961,Qtr 4,October,4,₹ 99815,59823,0.669
63,51-65,Mumbai,SUN2MUB,1961,Qtr 1,January,30,₹ 29409,17626,0.669
63,51-65,Mumbai,SUN2VY5,1961,Qtr 3,September,24,₹ 290780,174276,0.669
63,51-65,Mumbai,SUN4DE,1961,Qtr 1,March,23,₹ 54617,32734,0.669
63,51-65,Mumbai,SUN5W,1961,Qtr 2,April,19,₹ 40082,24023,0.669
63,51-65,Mumbai,SUN6O5D,1961,Qtr 1,February,23,₹ 290119,173880,0.669
63,51-65,Mumbai,SUN86VG,1961,Qtr 4,November,17,₹ 72990,43746,0.669
63,51-65,Mumbai,SUN8I96,1961,Qtr 3,July,21,₹ 101261,60690,0.669
63,51-65,Mumbai,SUN8L48,1961,Qtr 1,February,11,₹ 41327,24769,0.669
63,51-65,Mumbai,SUN8SA,1961,Qtr 4,December,22,₹ 184950,110848,0.669
63,51-65,Mumbai,SUN958,1961,Qtr 2,June,15,₹ 39790,23848,0.669
63,51-65,Mumbai,SUN9MYF,1961,Qtr 1,February,23,₹ 37895,22712,0.669
63,51-65,Mumbai,SUNA8U,1961,Qtr 4,December,1,₹ 188971,113258,0.669
63,51-65,Mumbai,SUNAD4H,1961,Qtr 4,December,3,₹ 27979,16769,0.669
63,51-65,Mumbai,SUNDB6D,1961,Qtr 4,October,29,₹ 17870,10710,0.669
63,51-65,Mumbai,SUNDOY8,1961,Qtr 1,February,13,₹ 75106,45014,0.669
63,51-65,Mumbai,SUNE1Y,1961,Qtr 2,April,12,₹ 183610,110045,0.669
63,51-65,Mumbai,SUNE2O,1961,Qtr 3,September,21,₹ 28795,17258,0.669
63,51-65,Mumbai,SUNEI2S,1961,Qtr 4,December,17,₹ 102112,61200,0.669
63,51-65,Mumbai,SUNGHN0,1961,Qtr 3,August,6,₹ 182270,109242,0.669
63,51-65,Mumbai,SUNIX5B,1961,Qtr 3,September,16,₹ 99276,59500,0.669
63,51-65,Mumbai,SUNK86,1961,Qtr 3,September,30,₹ 40668,24374,0.669
63,51-65,Mumbai,SUNK9NW,1961,Qtr 4,December,23,₹ 39221,23507,0.669
63,51-65,Mumbai,SUNN0ZT,1961,Qtr 4,December,11,₹ 188779,113143,0.669
63,51-65,Mumbai,SUNN27,1961,Qtr 1,March,8,₹ 194332,116471,0.669
63,51-65,Mumbai,SUNOOEM,1961,Qtr 1,February,14,₹ 99091,59389,0.669
63,51-65,Mumbai,SUNQ45F,1961,Qtr 2,June,11,₹ 179973,107865,0.669
63,51-65,Mumbai,SUNR2,1961,Qtr 1,February,20,₹ 287956,172584,0.669
63,51-65,Mumbai,SUNRA8O,1961,Qtr 2,May,26,₹ 17786,10660,0.669
63,51-65,Mumbai,SUNRP1V,1961,Qtr 2,May,25,₹ 288317,172800,0.669
63,51-65,Mumbai,SUNUCA,1961,Qtr 3,August,17,₹ 74989,44944,0.669
63,51-65,Mumbai,SUNUN07,1961,Qtr 3,August,30,₹ 105176,63036,0.669
63,51-65,Mumbai,SUNW8V,1961,Qtr 4,November,12,₹ 29432,17640,0.669
63,51-65,Mumbai,SUNWUYR,1961,Qtr 4,December,28,₹ 28460,17057,0.669
63,51-65,Mumbai,SUNX8Q0,1961,Qtr 2,June,20,₹ 40466,24253,0.669
63,51-65,Mumbai,SUNXGMJ,1961,Qtr 3,September,4,₹ 11573,6936,0.669
63,51-65,Mumbai,SUNYZAJ,1961,Qtr 1,March,4,₹ 53485,32056,0.669
63,51-65,Mumbai,SUNZ6,1961,Qtr 4,October,28,₹ 272299,163200,0.669
63,51-65,Mumbai,SUNZI8,1961,Qtr 2,May,7,₹ 76069,45591,0.669
64,51-65,Chennai,SUN03DK,1960,Qtr 2,June,4,₹ 18465,11047,0.672
64,51-65,Chennai,SUN5WUQ,1960,Qtr 3,August,30,₹ 18413,11016,0.672
64,51-65,Chennai,SUNB41,1960,Qtr 3,August,16,₹ 41326,24724,0.672
64,51-65,Chennai,SUNE2KI,1960,Qtr 2,June,5,₹ 40539,24253,0.672
64,51-65,Chennai,SUNFEQ6,1960,Qtr 1,January,23,₹ 11679,6987,0.672
64,51-65,Chennai,SUNFJL,1960,Qtr 1,January,3,₹ 51318,30702,0.672
64,51-65,Chennai,SUNG1WW,1960,Qtr 3,July,17,₹ 37963,22712,0.672
64,51-65,Chennai,SUNGC,1960,Qtr 4,October,28,₹ 12118,7250,0.672
64,51-65,Chennai,SUNHDSQ,1960,Qtr 3,September,29,₹ 290640,173880,0.672
64,51-65,Chennai,SUNJ5Y,1960,Qtr 2,April,1,₹ 100165,59925,0.672
64,51-65,Chennai,SUNNUC,1960,Qtr 2,April,11,₹ 52828,31605,0.672
64,51-65,Chennai,SUNOJII,1960,Qtr 1,January,16,₹ 53582,32056,0.672
64,51-65,Chennai,SUNP5PU,1960,Qtr 4,December,15,₹ 12138,7262,0.672
64,51-65,Chennai,SUNRHF,1960,Qtr 2,June,29,₹ 101443,60690,0.672
64,51-65,Chennai,SUNVFK,1960,Qtr 2,April,12,₹ 185207,110803,0.672
64,51-65,Chennai,SUNZGR5,1960,Qtr 2,June,29,₹ 105920,63368,0.672
64,51-65,Delhi NCR,SUN0083,1960,Qtr 4,November,18,₹ 49234,29455,0.672
64,51-65,Delhi NCR,SUN0CP,1960,Qtr 1,March,7,₹ 303277,181440,0.672
64,51-65,Delhi NCR,SUN180A,1960,Qtr 2,June,29,₹ 51318,30702,0.672
