customer_code,date,Sum of final_premium_amt(INR),policy_id,sales_mode
SUNXRC,2022-11-07 00:00:00,59075,POL9221HEL,Offline-Agent
SUNXRH,2023-04-08 00:00:00,21568,POL5319HEL,Online-App
SUNXRI,2023-03-20 00:00:00,52211,POL9221HEL,Online-App
SUNXRLP,2023-02-18 00:00:00,5356,POL4321HEL,Offline-Agent
SUNXRM,2022-11-12 00:00:00,5250,POL4321HEL,Offline-Agent
SUNXRQR,2023-04-01 00:00:00,99603,POL1048HEL,Offline-Agent
SUNXRS,2022-12-22 00:00:00,8797,POL4331HEL,Offline-Direct
SUNXRW7,2022-12-16 00:00:00,21633,POL5319HEL,Offline-Direct
SUNXS,2023-02-26 00:00:00,6180,POL4321HEL,Offline-Agent
SUNXS4V,2023-02-11 00:00:00,69164,POL9221HEL,Online-App
SUNXS90,2022-12-23 00:00:00,8339,POL4331HEL,Offline-Agent
SUNXSAK,2023-04-22 00:00:00,44602,POL6093HEL,Offline-Agent
SUNXSAT,2023-01-15 00:00:00,13831,POL3309HEL,Offline-Agent
SUNXSE,2023-01-22 00:00:00,7650,POL4331HEL,Offline-Agent
SUNXSJN,2023-02-27 00:00:00,27238,POL6303HEL,Offline-Agent
SUNXSJQ,2023-03-28 00:00:00,30928,POL6303HEL,Offline-Agent
SUNXSMS,2023-01-01 00:00:00,27193,POL6303HEL,Offline-Agent
SUNXSPY,2023-03-25 00:00:00,121291,POL1048HEL,Offline-Agent
SUNXSS0,2023-03-05 00:00:00,6142,POL4321HEL,Online-App
SUNXSSQ,2023-03-13 00:00:00,23930,POL6303HEL,Online-App
SUNXST,2022-12-30 00:00:00,21930,POL6303HEL,Online-Website
SUNXSVR,2023-02-20 00:00:00,29231,POL6303HEL,Online-Website
SUNXSY,2023-04-15 00:00:00,178920,POL2005HEL,Offline-Agent
SUNXT,2023-04-22 00:00:00,14616,POL3309HEL,Offline-Agent
SUNXT0J,2023-04-11 00:00:00,23930,POL6303HEL,Offline-Agent
SUNXT0W,2023-04-13 00:00:00,11970,POL4331HEL,Online-Website
SUNXT15,2023-01-07 00:00:00,49419,POL9221HEL,Offline-Direct
SUNXT6,2022-11-06 00:00:00,109395,POL1048HEL,Offline-Direct
SUNXTAX,2022-11-07 00:00:00,5500,POL4321HEL,Offline-Agent
SUNXTC,2023-03-04 00:00:00,15120,POL3309HEL,Offline-Agent
SUNXTH,2023-04-18 00:00:00,15624,POL3309HEL,Online-Website
SUNXTL5,2023-03-18 00:00:00,13230,POL3309HEL,Online-App
SUNXTM9,2023-01-25 00:00:00,91295,POL1048HEL,Offline-Agent
SUNXTMI,2023-04-04 00:00:00,8820,POL4331HEL,Online-Website
SUNXTU,2022-11-12 00:00:00,89505,POL1048HEL,Offline-Agent
SUNXTUC,2023-01-03 00:00:00,7650,POL4331HEL,Offline-Agent
SUNXTW,2023-04-16 00:00:00,19113,POL5319HEL,Offline-Agent
SUNXU,2023-03-13 00:00:00,15750,POL3309HEL,Offline-Agent
SUNXU2,2023-02-09 00:00:00,9734,POL4331HEL,Offline-Agent
SUNXU3,2022-11-07 00:00:00,17040,POL3309HEL,Offline-Agent
SUNXU44,2023-03-12 00:00:00,20516,POL5319HEL,Offline-Agent
SUNXU6K,2023-03-12 00:00:00,20165,POL5319HEL,Offline-Agent
SUNXUAJ,2022-11-20 00:00:00,28165,POL6303HEL,Offline-Agent
SUNXUD,2023-03-04 00:00:00,25284,POL6303HEL,Online-App
SUNXUF1,2022-12-12 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXUGY,2023-03-21 00:00:00,26864,POL6303HEL,Offline-Direct
SUNXUH,2023-01-04 00:00:00,14688,POL3309HEL,Offline-Direct
SUNXUHF,2022-12-10 00:00:00,6018,POL4321HEL,Offline-Agent
SUNXUIQ,2023-03-13 00:00:00,21393,POL5319HEL,Online-App
SUNXUN,2023-01-13 00:00:00,7650,POL4331HEL,Offline-Direct
SUNXUO1,2023-04-16 00:00:00,16506,POL3309HEL,Online-App
SUNXUP,2023-01-15 00:00:00,19078,POL5319HEL,Online-App
SUNXUP2,2023-01-13 00:00:00,12974,POL3309HEL,Offline-Agent
SUNXURW,2023-03-04 00:00:00,30928,POL6303HEL,Offline-Direct
SUNXUT,2023-03-13 00:00:00,9371,POL4331HEL,Offline-Agent
SUNXUU,2023-02-02 00:00:00,5922,POL4321HEL,Offline-Agent
SUNXUV,2023-03-11 00:00:00,5565,POL4321HEL,Offline-Agent
SUNXUWP,2022-12-04 00:00:00,12852,POL3309HEL,Offline-Agent
SUNXUX,2023-03-26 00:00:00,9371,POL4331HEL,Offline-Agent
SUNXUY,2023-01-11 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXUYZ,2022-11-12 00:00:00,15360,POL3309HEL,Offline-Direct
SUNXUZQ,2023-03-03 00:00:00,30025,POL6303HEL,Online-App
SUNXV,2023-01-08 00:00:00,38154,POL6093HEL,Offline-Agent
SUNXV0,2023-02-20 00:00:00,26146,POL5319HEL,Online-App
SUNXV2U,2023-03-31 00:00:00,53996,POL9221HEL,Offline-Agent
SUNXV3,2023-01-02 00:00:00,33951,POL6093HEL,Offline-Direct
SUNXV7A,2023-02-02 00:00:00,18233,POL5319HEL,Offline-Agent
SUNXV9M,2022-11-05 00:00:00,16800,POL3309HEL,Offline-Direct
SUNXVAW,2022-11-03 00:00:00,164400,POL2005HEL,Offline-Direct
SUNXVC,2023-02-15 00:00:00,5820,POL4321HEL,Offline-Direct
SUNXVC1,2023-04-22 00:00:00,8662,POL4331HEL,Online-App
SUNXVD,2023-03-18 00:00:00,126000,POL2005HEL,Offline-Agent
SUNXVDM,2023-03-07 00:00:00,40608,POL6093HEL,Offline-Agent
SUNXVFS,2022-11-26 00:00:00,15960,POL3309HEL,Offline-Agent
SUNXVG,2022-11-14 00:00:00,80325,POL1048HEL,Offline-Agent
SUNXVG0,2022-11-27 00:00:00,7875,POL4331HEL,Offline-Agent
SUNXVJH,2023-01-15 00:00:00,48552,POL9221HEL,Offline-Direct
SUNXVL0,2023-02-27 00:00:00,8111,POL4331HEL,Online-Website
SUNXVO,2023-02-21 00:00:00,185400,POL2005HEL,Offline-Direct
SUNXVP,2023-02-18 00:00:00,20813,POL5319HEL,Offline-Agent
SUNXVT,2023-03-13 00:00:00,41606,POL6093HEL,Online-Website
SUNXVU6,2023-02-22 00:00:00,118980,POL1048HEL,Online-App
SUNXVWV,2023-02-22 00:00:00,12360,POL3309HEL,Offline-Agent
SUNXW,2022-12-31 00:00:00,25219,POL6303HEL,Offline-Direct
SUNXW2Z,2023-01-15 00:00:00,7650,POL4331HEL,Offline-Direct
SUNXW9S,2023-03-04 00:00:00,146160,POL2005HEL,Offline-Agent
SUNXWBE,2023-03-25 00:00:00,144900,POL2005HEL,Online-App
SUNXWD,2023-04-22 00:00:00,15498,POL3309HEL,Offline-Agent
SUNXWF,2023-03-17 00:00:00,17136,POL3309HEL,Online-App
SUNXWF9,2023-01-07 00:00:00,7089,POL4321HEL,Online-Website
SUNXWH4,2023-03-22 00:00:00,5512,POL4321HEL,Offline-Agent
SUNXWJY,2023-01-10 00:00:00,18397,POL5319HEL,Offline-Agent
SUNXWO5,2022-12-17 00:00:00,21974,POL5319HEL,Offline-Direct
SUNXWQ2,2023-01-09 00:00:00,55488,POL9221HEL,Offline-Agent
SUNXWRK,2023-03-13 00:00:00,23146,POL5319HEL,Offline-Agent
SUNXWS,2023-01-10 00:00:00,13464,POL3309HEL,Online-App
SUNXWU,2023-01-09 00:00:00,50286,POL9221HEL,Offline-Agent
SUNXWU8,2023-03-22 00:00:00,190260,POL2005HEL,Offline-Direct
SUNXWV,2023-03-10 00:00:00,8190,POL4331HEL,Offline-Agent
SUNXWV6,2023-02-18 00:00:00,45058,POL6093HEL,Offline-Direct
SUNXWW,2023-04-09 00:00:00,5250,POL4321HEL,Online-Website
SUNXWWU,2023-01-07 00:00:00,43004,POL6093HEL,Offline-Agent
SUNXWWZ,2023-02-18 00:00:00,5150,POL4321HEL,Online-App
SUNXWX,2023-02-12 00:00:00,6283,POL4321HEL,Online-Website
SUNXX,2023-01-15 00:00:00,26062,POL5319HEL,Offline-Agent
SUNXX16,2022-11-26 00:00:00,87975,POL1048HEL,Offline-Direct
SUNXX2,2023-04-18 00:00:00,30250,POL6303HEL,Offline-Agent
SUNXX2W,2022-12-23 00:00:00,43974,POL6093HEL,Offline-Agent
SUNXX4,2023-03-12 00:00:00,5460,POL4321HEL,Online-App
SUNXX9,2022-11-05 00:00:00,16700,POL5319HEL,Offline-Agent
SUNXXB,2022-12-18 00:00:00,183600,POL2005HEL,Offline-Direct
SUNXXB9,2023-01-18 00:00:00,17258,POL3309HEL,Offline-Direct
SUNXXF,2022-11-22 00:00:00,7500,POL4331HEL,Offline-Direct
SUNXXHY,2022-11-13 00:00:00,22378,POL5319HEL,Offline-Direct
SUNXXJ,2023-02-28 00:00:00,57345,POL9221HEL,Offline-Agent
SUNXXK,2023-02-28 00:00:00,36896,POL6093HEL,Offline-Agent
SUNXXL,2023-03-04 00:00:00,195300,POL2005HEL,Online-Website
SUNXXMS,2023-01-27 00:00:00,14566,POL3309HEL,Offline-Direct
SUNXXNH,2023-03-14 00:00:00,21919,POL5319HEL,Offline-Direct
SUNXXP,2023-01-28 00:00:00,26974,POL6303HEL,Offline-Direct
SUNXXPO,2022-11-08 00:00:00,13440,POL3309HEL,Offline-Agent
SUNXXQS,2022-11-16 00:00:00,17160,POL3309HEL,Offline-Agent
SUNXXSV,2023-01-21 00:00:00,42034,POL6093HEL,Offline-Agent
SUNXXW,2023-01-20 00:00:00,34869,POL6303HEL,Offline-Agent
SUNXXZ,2023-03-18 00:00:00,19464,POL5319HEL,Offline-Agent
SUNXXZS,2023-03-26 00:00:00,16002,POL3309HEL,Offline-Agent
SUNXY,2023-01-08 00:00:00,7650,POL4331HEL,Offline-Direct
SUNXY0N,2023-01-31 00:00:00,67193,POL9221HEL,Online-Website
SUNXY1,2023-03-25 00:00:00,50426,POL9221HEL,Online-Website
SUNXY2T,2022-12-14 00:00:00,189720,POL2005HEL,Offline-Agent
SUNXY46,2023-03-09 00:00:00,5250,POL4321HEL,Offline-Agent
SUNXY4P,2023-01-12 00:00:00,23166,POL5319HEL,Offline-Agent
SUNXY5,2023-03-06 00:00:00,21568,POL5319HEL,Online-App
SUNXY6,2023-04-11 00:00:00,19815,POL5319HEL,Online-App
SUNXY9,2023-03-21 00:00:00,5460,POL4321HEL,Offline-Agent
SUNXY9G,2023-03-07 00:00:00,192780,POL2005HEL,Offline-Agent
SUNXYA,2023-01-14 00:00:00,12240,POL3309HEL,Online-App
SUNXYA5,2023-03-27 00:00:00,66938,POL9221HEL,Offline-Direct
SUNXYA7,2023-03-28 00:00:00,92374,POL1048HEL,Offline-Agent
SUNXYE3,2022-12-10 00:00:00,162792,POL2005HEL,Offline-Agent
SUNXYF8,2023-01-21 00:00:00,12240,POL3309HEL,Offline-Agent
SUNXYGO,2022-11-22 00:00:00,104040,POL1048HEL,Offline-Agent
SUNXYH,2022-11-25 00:00:00,186000,POL2005HEL,Offline-Agent
SUNXYKH,2023-03-12 00:00:00,8899,POL4331HEL,Offline-Agent
SUNXYKV,2023-01-10 00:00:00,14076,POL3309HEL,Offline-Agent
SUNXYLI,2022-12-18 00:00:00,14566,POL3309HEL,Offline-Agent
SUNXYM,2023-03-26 00:00:00,23704,POL6303HEL,Offline-Agent
SUNXYM7,2023-03-15 00:00:00,5565,POL4321HEL,Online-Website
SUNXYMG,2023-01-10 00:00:00,5967,POL4321HEL,Offline-Direct
SUNXYN,2023-03-17 00:00:00,50426,POL9221HEL,Offline-Agent
SUNXYQN,2023-04-02 00:00:00,14742,POL3309HEL,Online-Website
SUNXYS,2022-11-28 00:00:00,5250,POL4321HEL,Offline-Agent
SUNXYTB,2022-12-10 00:00:00,24781,POL6303HEL,Online-App
SUNXYV,2023-03-18 00:00:00,116471,POL1048HEL,Offline-Agent
SUNXYX,2023-03-31 00:00:00,34991,POL6303HEL,Online-App
SUNXYZQ,2023-01-02 00:00:00,47251,POL9221HEL,Online-App
SUNXZ,2022-11-04 00:00:00,28595,POL6303HEL,Offline-Agent
SUNXZ0C,2023-01-22 00:00:00,5100,POL4321HEL,Online-App
SUNXZ0I,2022-12-27 00:00:00,14810,POL3309HEL,Offline-Agent
SUNXZ2,2022-11-30 00:00:00,12600,POL3309HEL,Offline-Agent
SUNXZ29,2023-04-25 00:00:00,13104,POL3309HEL,Online-App
SUNXZ32,2023-04-13 00:00:00,39276,POL6093HEL,Offline-Agent
SUNXZ4J,2023-01-21 00:00:00,12974,POL3309HEL,Online-App
SUNXZ6E,2023-04-18 00:00:00,127717,POL1048HEL,Offline-Agent
SUNXZ7,2022-11-12 00:00:00,50150,POL9221HEL,Offline-Agent
SUNXZ7K,2023-03-07 00:00:00,69615,POL9221HEL,Offline-Agent
SUNXZ9,2022-12-16 00:00:00,95197,POL1048HEL,Offline-Agent
SUNXZBB,2023-02-26 00:00:00,14832,POL3309HEL,Offline-Agent
SUNXZD,2023-03-25 00:00:00,7402,POL4321HEL,Online-App
SUNXZD6,2023-03-14 00:00:00,22620,POL5319HEL,Offline-Agent
SUNXZG,2023-04-11 00:00:00,10316,POL4331HEL,Online-App
SUNXZG8,2023-01-30 00:00:00,144432,POL2005HEL,Offline-Agent
SUNXZH4,2022-11-05 00:00:00,25217,POL5319HEL,Offline-Agent
SUNXZI8,2022-12-17 00:00:00,6273,POL4321HEL,Offline-Direct
SUNXZI9,2023-02-23 00:00:00,5150,POL4321HEL,Online-App
SUNXZIL,2022-12-02 00:00:00,6528,POL4321HEL,Offline-Direct
SUNXZK2,2023-01-05 00:00:00,5559,POL4321HEL,Online-App
SUNXZLR,2023-04-08 00:00:00,9371,POL4331HEL,Offline-Agent
SUNXZM,2023-04-16 00:00:00,14616,POL3309HEL,Offline-Agent
SUNXZM0,2023-03-30 00:00:00,13104,POL3309HEL,Online-App
SUNXZN,2022-11-13 00:00:00,19038,POL5319HEL,Offline-Agent
SUNXZNS,2023-01-14 00:00:00,21930,POL6303HEL,Offline-Agent
SUNXZRZ,2023-04-24 00:00:00,16002,POL3309HEL,Online-Website
SUNXZT,2023-03-26 00:00:00,30025,POL6303HEL,Online-Website
SUNXZYW,2022-12-08 00:00:00,49794,POL6093HEL,Offline-Agent
SUNXZZ,2023-01-20 00:00:00,8491,POL4331HEL,Offline-Direct
SUNY,2023-04-01 00:00:00,14868,POL3309HEL,Online-App
SUNY0,2023-02-19 00:00:00,11896,POL4331HEL,Offline-Agent
SUNY00S,2023-04-30 00:00:00,5880,POL4321HEL,Online-Website
SUNY01,2023-03-05 00:00:00,5932,POL4321HEL,Offline-Agent
SUNY01L,2023-02-12 00:00:00,22145,POL6303HEL,Offline-Agent
SUNY02,2022-12-01 00:00:00,12240,POL3309HEL,Offline-Direct
SUNY03,2022-11-08 00:00:00,19205,POL5319HEL,Offline-Agent
SUNY08,2023-02-28 00:00:00,32651,POL6093HEL,Offline-Agent
SUNY08C,2023-04-18 00:00:00,14742,POL3309HEL,Online-App
SUNY0ER,2022-12-18 00:00:00,172584,POL2005HEL,Offline-Agent
SUNY0F,2022-12-16 00:00:00,33627,POL6093HEL,Offline-Agent
SUNY0K,2023-03-11 00:00:00,9135,POL4331HEL,Online-Website
SUNY0O,2023-02-12 00:00:00,87462,POL1048HEL,Offline-Agent
SUNY0OT,2023-04-30 00:00:00,137340,POL2005HEL,Offline-Agent
SUNY0OX,2023-01-03 00:00:00,16034,POL3309HEL,Online-Website
SUNY0R,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNY0V,2023-03-26 00:00:00,13356,POL3309HEL,Offline-Agent
SUNY0XD,2023-03-29 00:00:00,14490,POL3309HEL,Offline-Direct
SUNY1,2023-03-12 00:00:00,106029,POL1048HEL,Online-App
SUNY13,2023-02-12 00:00:00,5408,POL4321HEL,Online-App
SUNY14,2023-02-09 00:00:00,158208,POL2005HEL,Offline-Agent
SUNY14Z,2022-11-27 00:00:00,20374,POL5319HEL,Offline-Agent
SUNY16,2023-03-19 00:00:00,151200,POL2005HEL,Online-Website
SUNY165,2023-02-18 00:00:00,5150,POL4321HEL,Offline-Direct
SUNY18K,2023-03-30 00:00:00,8269,POL4331HEL,Online-Website
SUNY19L,2023-03-09 00:00:00,17640,POL3309HEL,Offline-Agent
SUNY1B,2023-03-25 00:00:00,55335,POL9221HEL,Offline-Agent
SUNY1BG,2022-11-30 00:00:00,85680,POL1048HEL,Offline-Direct
SUNY1C,2023-03-26 00:00:00,98800,POL1048HEL,Offline-Agent
SUNY1FF,2023-04-23 00:00:00,6300,POL4321HEL,Offline-Agent
SUNY1G3,2022-12-03 00:00:00,21804,POL5319HEL,Offline-Agent
SUNY1GI,2023-03-05 00:00:00,102816,POL1048HEL,Offline-Direct
SUNY1I6,2023-03-03 00:00:00,6720,POL4321HEL,Offline-Agent
SUNY1J,2022-12-25 00:00:00,5100,POL4321HEL,Online-Website
SUNY1ML,2023-02-20 00:00:00,112677,POL1048HEL,Offline-Agent
SUNY1O,2022-11-27 00:00:00,10275,POL4331HEL,Offline-Direct
SUNY1Q,2023-01-21 00:00:00,14321,POL3309HEL,Offline-Agent
SUNY1R,2022-11-10 00:00:00,40259,POL6093HEL,Offline-Agent
SUNY1RV,2023-01-06 00:00:00,27084,POL5319HEL,Offline-Direct
SUNY1T,2023-01-24 00:00:00,21930,POL6303HEL,Offline-Agent
SUNY1V,2023-03-15 00:00:00,22269,POL5319HEL,Offline-Agent
SUNY1VW,2022-12-22 00:00:00,9563,POL4331HEL,Offline-Agent
SUNY1YR,2023-01-17 00:00:00,19930,POL5319HEL,Offline-Direct
SUNY2,2023-02-19 00:00:00,122132,POL1048HEL,Offline-Agent
SUNY20,2023-01-07 00:00:00,16524,POL3309HEL,Offline-Direct
SUNY23,2022-11-13 00:00:00,8625,POL4331HEL,Offline-Direct
SUNY24,2022-12-31 00:00:00,157896,POL2005HEL,Offline-Agent
SUNY2C,2023-03-12 00:00:00,23848,POL5319HEL,Online-Website
SUNY2FG,2023-03-18 00:00:00,90767,POL1048HEL,Offline-Direct
SUNY2H,2023-02-04 00:00:00,13349,POL3309HEL,Offline-Agent
SUNY2HK,2023-03-23 00:00:00,175140,POL2005HEL,Offline-Agent
SUNY2I0,2023-03-16 00:00:00,49088,POL9221HEL,Offline-Agent
SUNY2K,2023-02-18 00:00:00,26318,POL5319HEL,Offline-Agent
SUNY2LD,2023-03-13 00:00:00,34949,POL6093HEL,Online-App
SUNY2N7,2023-02-26 00:00:00,17057,POL3309HEL,Offline-Direct
SUNY2P7,2023-01-07 00:00:00,45951,POL9221HEL,Offline-Direct
SUNY2QO,2022-12-02 00:00:00,23027,POL6303HEL,Offline-Agent
SUNY2R,2022-12-07 00:00:00,22655,POL5319HEL,Offline-Agent
SUNY2T4,2023-02-26 00:00:00,18061,POL5319HEL,Online-App
SUNY2UA,2022-11-24 00:00:00,5250,POL4321HEL,Offline-Agent
SUNY2UC,2023-02-18 00:00:00,134724,POL2005HEL,Offline-Agent
SUNY2W,2022-12-04 00:00:00,36537,POL6093HEL,Offline-Direct
SUNY2X,2022-12-17 00:00:00,45268,POL6093HEL,Offline-Agent
SUNY2Y,2022-12-01 00:00:00,5100,POL4321HEL,Online-Website
SUNY2Z,2023-03-10 00:00:00,56674,POL9221HEL,Offline-Agent
SUNY3,2023-01-19 00:00:00,58523,POL9221HEL,Offline-Agent
SUNY30,2022-11-28 00:00:00,54400,POL9221HEL,Offline-Agent
SUNY31,2022-11-26 00:00:00,16800,POL3309HEL,Offline-Agent
SUNY32D,2023-01-28 00:00:00,90515,POL1048HEL,Offline-Agent
SUNY32J,2023-03-18 00:00:00,149940,POL2005HEL,Offline-Direct
SUNY32T,2023-04-22 00:00:00,27316,POL6303HEL,Offline-Direct
SUNY37,2023-02-25 00:00:00,8111,POL4331HEL,Offline-Agent
SUNY38E,2022-11-19 00:00:00,37406,POL6093HEL,Offline-Agent
SUNY3A,2022-12-13 00:00:00,47251,POL9221HEL,Offline-Agent
SUNY3B5,2023-03-01 00:00:00,14742,POL3309HEL,Offline-Agent
SUNY3D,2023-02-12 00:00:00,11124,POL4331HEL,Offline-Agent
SUNY3E,2022-12-11 00:00:00,27193,POL6303HEL,Offline-Agent
SUNY3GL,2023-02-26 00:00:00,5150,POL4321HEL,Offline-Direct
SUNY3GS,2023-04-26 00:00:00,121291,POL1048HEL,Online-App
SUNY3J,2023-03-21 00:00:00,14616,POL3309HEL,Online-Website
SUNY3J3,2023-03-26 00:00:00,29348,POL6303HEL,Offline-Direct
SUNY3MR,2022-12-05 00:00:00,153000,POL2005HEL,Offline-Agent
SUNY3O,2022-12-28 00:00:00,8491,POL4331HEL,Offline-Direct
SUNY3P,2023-02-15 00:00:00,5150,POL4321HEL,Offline-Agent
SUNY3QG,2023-04-27 00:00:00,21919,POL5319HEL,Offline-Agent
SUNY3R,2023-02-27 00:00:00,12360,POL3309HEL,Offline-Agent
SUNY3S,2022-11-27 00:00:00,8250,POL4331HEL,Offline-Direct
SUNY3SK,2023-02-25 00:00:00,5150,POL4321HEL,Offline-Agent
SUNY3SZ,2022-12-04 00:00:00,45591,POL6093HEL,Offline-Agent
SUNY3V,2023-02-24 00:00:00,13720,POL3309HEL,Offline-Agent
SUNY3VM,2023-01-12 00:00:00,5406,POL4321HEL,Online-App
SUNY3VX,2023-01-07 00:00:00,9486,POL4331HEL,Offline-Direct
SUNY3WY,2023-02-08 00:00:00,42120,POL6093HEL,Offline-Agent
SUNY4,2023-01-06 00:00:00,6732,POL4321HEL,Online-App
SUNY42K,2022-12-04 00:00:00,124068,POL1048HEL,Offline-Agent
SUNY44F,2023-04-02 00:00:00,6142,POL4321HEL,Offline-Agent
SUNY48B,2023-04-20 00:00:00,168840,POL2005HEL,Online-App
SUNY49,2022-11-19 00:00:00,89505,POL1048HEL,Online-App
SUNY4BQ,2023-03-04 00:00:00,62921,POL9221HEL,Offline-Direct
SUNY4DN,2023-03-01 00:00:00,26638,POL6303HEL,Offline-Agent
SUNY4F,2023-02-26 00:00:00,59096,POL9221HEL,Offline-Agent
SUNY4NO,2023-04-15 00:00:00,5250,POL4321HEL,Online-Website
SUNY4OU,2023-01-21 00:00:00,60257,POL9221HEL,Offline-Direct
SUNY4T,2023-04-01 00:00:00,19464,POL5319HEL,Offline-Agent
SUNY4U,2023-04-30 00:00:00,39609,POL6093HEL,Offline-Agent
SUNY4V,2022-12-13 00:00:00,26914,POL5319HEL,Offline-Agent
SUNY4WV,2023-01-22 00:00:00,52020,POL9221HEL,Offline-Agent
SUNY4ZV,2022-12-03 00:00:00,51587,POL9221HEL,Offline-Agent
SUNY5,2022-11-27 00:00:00,13680,POL3309HEL,Offline-Direct
SUNY53,2023-02-05 00:00:00,23393,POL5319HEL,Offline-Agent
SUNY56,2023-02-09 00:00:00,19609,POL5319HEL,Offline-Agent
SUNY58M,2023-04-10 00:00:00,22575,POL6303HEL,Offline-Agent
SUNY5A,2022-11-19 00:00:00,8925,POL4331HEL,Online-Website
SUNY5B,2023-02-15 00:00:00,9502,POL4331HEL,Offline-Agent
SUNY5D,2023-03-09 00:00:00,20516,POL5319HEL,Offline-Agent
SUNY5F,2023-03-26 00:00:00,87554,POL1048HEL,Offline-Agent
SUNY5O2,2022-11-08 00:00:00,36772,POL6093HEL,Offline-Direct
SUNY5Q2,2022-11-24 00:00:00,26660,POL6303HEL,Offline-Agent
SUNY5RU,2023-01-14 00:00:00,13464,POL3309HEL,Online-Website
SUNY5U,2023-04-22 00:00:00,8269,POL4331HEL,Online-App
SUNY5W,2023-03-22 00:00:00,22620,POL5319HEL,Online-Website
SUNY5XG,2023-03-13 00:00:00,9765,POL4331HEL,Online-Website
SUNY5XM,2022-11-20 00:00:00,76500,POL1048HEL,Offline-Agent
SUNY5ZZ,2023-01-26 00:00:00,21930,POL6303HEL,Online-App
SUNY6,2022-11-14 00:00:00,116280,POL1048HEL,Online-App
SUNY60,2023-02-27 00:00:00,91402,POL1048HEL,Offline-Agent
SUNY61,2023-03-10 00:00:00,34540,POL6303HEL,Offline-Agent
SUNY62,2023-02-05 00:00:00,135960,POL2005HEL,Offline-Agent
SUNY63,2023-04-15 00:00:00,39609,POL6093HEL,Offline-Agent
SUNY64,2023-03-31 00:00:00,19288,POL5319HEL,Online-App
SUNY64F,2023-04-30 00:00:00,59798,POL9221HEL,Online-App
SUNY64Q,2023-03-17 00:00:00,31379,POL6303HEL,Offline-Agent
SUNY653,2023-03-04 00:00:00,45600,POL6093HEL,Offline-Agent
SUNY6A,2023-01-08 00:00:00,33114,POL6303HEL,Offline-Agent
SUNY6C9,2023-04-25 00:00:00,21042,POL5319HEL,Online-Website
SUNY6E0,2023-02-05 00:00:00,36569,POL6093HEL,Offline-Agent
SUNY6FV,2023-01-18 00:00:00,24018,POL5319HEL,Offline-Agent
SUNY6GC,2022-12-31 00:00:00,25877,POL6303HEL,Offline-Agent
SUNY6IG,2023-04-30 00:00:00,99603,POL1048HEL,Online-App
SUNY6J,2023-03-25 00:00:00,13104,POL3309HEL,Online-App
SUNY6Q,2022-11-14 00:00:00,182400,POL2005HEL,Offline-Direct
SUNY6R,2022-12-26 00:00:00,184824,POL2005HEL,Offline-Agent
SUNY6RC,2023-04-01 00:00:00,160020,POL2005HEL,Offline-Agent
SUNY6RD,2022-12-11 00:00:00,33951,POL6093HEL,Offline-Agent
SUNY6S,2023-04-07 00:00:00,15120,POL3309HEL,Offline-Agent
SUNY6X,2023-04-30 00:00:00,146160,POL2005HEL,Offline-Agent
SUNY6XO,2023-03-23 00:00:00,26864,POL6303HEL,Online-Website
SUNY6Y,2022-12-13 00:00:00,13219,POL3309HEL,Online-Website
SUNY7,2023-03-10 00:00:00,15372,POL3309HEL,Offline-Agent
SUNY74,2023-03-04 00:00:00,22971,POL5319HEL,Online-App
SUNY77N,2023-04-16 00:00:00,5250,POL4321HEL,Online-Website
SUNY78,2023-02-11 00:00:00,6232,POL4321HEL,Online-App
SUNY7A,2022-12-10 00:00:00,12240,POL3309HEL,Offline-Agent
SUNY7AR,2023-01-22 00:00:00,28509,POL6303HEL,Offline-Agent
SUNY7JH,2023-03-26 00:00:00,8269,POL4331HEL,Offline-Agent
SUNY7MT,2023-03-23 00:00:00,146160,POL2005HEL,Offline-Agent
SUNY7MY,2023-04-09 00:00:00,15246,POL3309HEL,Offline-Agent
SUNY7Q7,2023-03-15 00:00:00,8899,POL4331HEL,Offline-Agent
SUNY7UZ,2023-01-22 00:00:00,5100,POL4321HEL,Online-App
SUNY7Y,2023-02-25 00:00:00,90614,POL1048HEL,Online-App
SUNY8,2023-01-10 00:00:00,21633,POL5319HEL,Offline-Agent
SUNY82N,2023-04-29 00:00:00,173880,POL2005HEL,Offline-Agent
SUNY84,2023-04-19 00:00:00,18938,POL5319HEL,Offline-Agent
SUNY84Y,2023-01-18 00:00:00,49471,POL6093HEL,Offline-Direct
SUNY85,2023-01-14 00:00:00,7956,POL4331HEL,Offline-Agent
SUNY8B8,2023-02-23 00:00:00,9116,POL4331HEL,Offline-Agent
SUNY8E,2022-12-11 00:00:00,5406,POL4321HEL,Offline-Direct
SUNY8HQ,2022-12-24 00:00:00,7956,POL4331HEL,Offline-Agent
SUNY8J1,2023-03-20 00:00:00,26864,POL6303HEL,Offline-Agent
SUNY8LK,2022-12-13 00:00:00,194616,POL2005HEL,Offline-Agent
SUNY8LZ,2023-04-15 00:00:00,37279,POL6093HEL,Offline-Agent
SUNY8U,2023-01-09 00:00:00,140760,POL2005HEL,Offline-Agent
SUNY8V,2023-02-05 00:00:00,17889,POL5319HEL,Offline-Agent
